,city_county,zipcode,year_of_birth,age_range,used_info_devices_past_yesno,time_since_last_use,3months_use_per_week,email_outside_work_yesno,3months_product_service_lookup,purchased_online_yesno,sold_online_yesno,download_software_nogames,checked_wiki,health_info_lookup,online_banking,mobile_payment,chat_online,download_news,online_courses,online_entertainment,used_cloud_storage,check_job_info,remote_work,photo_video_editing_3months,used_social_media,post_content_online,expressed_politics_online,online_appointment,created_projects_with_devices,v30_1,v30_2,v30_3,v31_1,v31_2,v31_3,body_damage_from_device_use,life_satisfaction_0to10,keep_up_with_tech_0to10,v35_1,v35_2,v35_3,v35_4,v35_5,v35_6,v35_7,v35_8,v35_9,v35_10,v36_1,v36_2,v36_3,v36_4,v36_5,v36_6,v36_7,v36_8,v36_9,v36_10,pandemic_onsite_or_online_vaccine,v38_1,v38_2,v38_3,v38_4,v38_5,v38_6,v38_7,disabled_yesno,education_level,employment_industry,employment_position,work_need_internet_percentage,replaced_by_AI_yesno,receive_work_messages_after_hours,ethnic_background,gender,wei,wei2
12699,13,608,52,6,1,1,1,2,2,2,2,2,2,1,2,2,1,1,2,1,2,2,97,2,1,1,2,2,2,1,99,99,1,99,99,3,3,4,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,3,23,99,999,99,99,3,1,0.8693,0.47802807
12700,13,614,998,8,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,1,2,2,1,2,97,99,99,8,99,99,2,5,98,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,4,19,6,0,3,2,3,1,0.6523,0.35869977
12701,13,616,998,4,1,1,2,1,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,2,2,2,2,2,1,99,99,8,99,99,3,5,5,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,5,98,99,999,99,99,98,1,1.0207,0.56128293
12702,13,616,998,6,1,1,1,2,2,2,2,1,1,1,1,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,99,99,6,99,99,3,5,0,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,4,1,7,0,2,2,3,1,0.8693,0.47802807
12703,13,616,46,8,1,1,1,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,1,2,3,99,99,99,1,5,2,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,3,1,7,10,3,2,3,2,0.5864,0.32246136
12704,13,616,45,8,1,1,4,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,97,2,1,2,2,2,2,1,99,99,6,99,99,3,8,0,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,3,23,99,999,99,99,3,1,0.6523,0.35869977
12705,13,616,54,6,1,1,4,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,99,6,99,99,2,10,8,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,2,4,23,99,999,99,99,3,1,0.8693,0.47802807
12706,13,616,998,5,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,1,99,99,1,99,99,3,10,10,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,4,9,10,0,3,2,3,1,0.9905,0.54467595
12707,13,613,50,7,1,1,1,2,2,2,2,2,2,1,1,1,1,1,2,1,1,2,1,2,1,2,2,2,2,1,99,99,6,99,99,3,10,10,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,8,23,99,999,99,99,3,1,0.7928,0.43596072
12708,13,614,89,3,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,97,99,99,6,99,99,3,10,10,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,7,11,2,998,98,2,3,1,1.6144,0.88775856
12709,13,614,50,7,1,1,2,2,2,2,2,2,2,1,2,2,1,1,2,1,1,2,2,2,1,2,2,2,2,1,2,99,1,99,99,2,7,6,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,4,17,6,0,98,2,3,2,0.7125,0.39180375
12710,13,615,55,6,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,1,2,2,2,2,1,99,99,12,99,99,3,8,8,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,2,4,6,8,0,3,2,3,1,0.8693,0.47802807
12711,13,615,49,7,1,1,2,2,1,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,1,2,99,10,99,99,2,6,5,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,2,5,17,6,30,3,2,3,2,0.7125,0.39180375
12712,13,606,58,6,1,2,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,1,99,99,1,99,99,3,7,7,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,5,22,99,999,99,99,3,1,2.4902,1.36936098
12713,13,616,86,3,1,1,1,1,1,1,2,2,2,2,1,2,1,2,2,1,2,2,2,2,1,2,2,2,2,1,3,99,99,99,99,2,10,10,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,2,5,7,6,10,3,2,3,1,4.6238,2.54262762
12714,13,621,80,4,1,1,1,2,1,1,1,2,1,1,1,1,1,1,2,1,2,2,2,2,1,1,2,2,2,97,99,99,6,99,99,1,5,8,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,7,9,6,0,4,2,3,1,2.9235,1.60763265
12715,20,600,59,6,1,1,2,2,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,99,99,6,99,99,3,8,8,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,5,7,6,80,3,2,3,1,0.6566,0.1864744
12716,20,600,38,8,1,1,1,2,1,1,2,1,1,1,2,2,1,1,2,1,1,2,97,2,1,2,2,2,2,1,2,99,6,99,99,2,8,3,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,3,23,99,999,99,99,3,2,0.4539,0.1289076
12717,20,600,31,8,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,97,2,2,2,2,2,2,97,99,99,6,99,99,3,8,5,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,7,23,99,999,99,99,3,1,0.4942,0.1403528
12718,20,600,34,8,1,1,4,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,1,99,99,1,99,99,3,6,98,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,5,23,99,999,99,99,3,1,0.4942,0.1403528
12719,20,600,54,6,1,1,2,2,2,2,2,1,2,1,2,2,1,1,2,1,1,2,2,2,1,1,2,2,2,1,3,99,99,99,99,3,10,8,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,2,5,15,10,0,2,2,3,2,0.6032,0.1713088
12720,20,601,998,7,1,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,97,2,1,2,2,2,2,1,99,99,6,99,99,3,8,6,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,5,99,99,99,99,99,99,99,4,6,23,99,999,99,99,3,2,0.6128,0.1740352
12721,20,600,40,8,1,1,1,2,1,2,2,2,2,1,2,2,1,1,2,1,2,2,97,2,1,1,2,2,2,1,2,3,99,99,99,2,8,5,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,7,20,99,999,99,99,3,2,0.4539,0.1289076
12722,20,600,87,3,1,1,1,2,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,2,1,1,2,2,1,1,2,3,99,99,99,3,8,10,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,7,22,99,999,99,99,3,1,1.6131,0.4581204
12723,20,601,80,4,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,2,1,2,99,6,99,99,3,6,8,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,2,7,16,5,90,3,2,4,2,0.6877,0.1953068
12724,20,601,39,8,1,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,1,99,99,1,99,99,2,5,3,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,2,3,20,99,999,99,99,3,2,0.4539,0.1289076
12725,20,600,45,8,1,1,1,2,1,2,2,2,2,2,1,2,1,1,2,1,2,2,97,2,1,2,2,1,2,1,99,99,1,99,99,2,98,98,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,5,99,99,99,99,99,99,99,1,7,23,99,999,99,99,3,1,0.4942,0.1403528
12726,20,601,998,6,1,1,2,1,1,2,2,2,2,1,2,2,1,2,2,1,2,2,2,1,2,2,2,1,2,1,2,3,99,99,99,2,8,8,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,5,98,99,999,99,99,98,2,0.6032,0.1713088
12727,20,600,52,6,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,97,2,1,2,2,2,2,2,99,99,7,99,99,1,5,5,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,2,6,23,99,999,99,99,3,2,0.6032,0.1713088
12728,20,601,46,8,1,1,1,2,2,1,2,2,2,2,2,2,1,1,2,1,2,2,2,2,1,2,2,2,2,1,3,99,99,99,99,3,6,3,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,5,23,99,999,99,99,3,1,0.4942,0.1403528
12729,20,600,48,7,1,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,3,8,5,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,5,23,99,999,99,99,3,2,0.6128,0.1740352
12730,20,600,49,7,1,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2,1,99,99,6,99,99,3,8,5,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,6,7,4,30,98,2,3,1,0.6673,0.1895132
12731,20,601,44,8,1,1,1,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,1,99,99,8,99,99,2,8,6,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,1,5,23,99,999,99,99,3,2,0.4539,0.1289076
12732,20,601,63,5,1,1,2,2,2,2,2,2,2,1,2,2,1,2,1,1,2,2,2,2,1,2,2,2,2,1,99,99,8,99,99,1,8,5,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,2,5,3,8,0,3,2,3,1,0.9124,0.2591216
12733,20,601,32,8,1,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,3,98,98,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,98,99,99,99,99,99,99,99,4,5,20,99,999,99,99,3,2,0.4539,0.1289076
12734,20,601,47,7,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,1,99,99,6,99,99,2,9,7,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,5,20,99,999,99,99,3,2,0.6128,0.1740352
12735,20,601,49,7,1,1,2,2,1,1,2,1,1,2,2,2,1,1,2,1,1,2,2,2,1,1,2,2,2,1,99,99,10,99,99,3,4,8,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,5,7,8,0,3,2,3,1,0.6673,0.1895132
12736,20,601,68,5,1,1,1,2,1,2,2,2,2,1,1,2,1,1,2,1,1,2,2,2,1,1,2,2,2,1,99,99,6,99,99,3,8,8,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,5,3,10,0,4,2,3,2,0.8383,0.2380772
12737,20,601,49,7,1,1,1,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,1,2,2,2,2,1,99,99,6,99,99,2,8,6,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,4,23,99,999,99,99,3,2,0.6128,0.1740352
12738,20,601,30,8,1,1,2,2,2,1,2,2,2,1,2,2,1,1,2,1,2,2,97,2,1,2,2,2,2,1,3,99,99,99,99,2,5,5,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,5,23,99,999,99,99,3,1,0.4942,0.1403528
12739,20,601,89,3,1,1,1,1,1,2,2,2,2,1,2,2,1,1,2,1,2,2,2,1,1,2,2,2,1,1,99,99,6,99,99,1,7,8,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,7,6,3,100,4,2,98,1,1.6131,0.4581204
12740,20,601,44,8,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,97,2,1,2,2,2,2,1,99,99,6,99,99,2,5,5,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,1,4,20,99,999,99,99,3,2,0.4539,0.1289076
12741,20,601,998,4,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,1,1,2,2,2,1,3,99,99,99,99,2,5,10,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,7,7,6,0,3,2,3,1,0.7484,0.2125456
12742,20,601,44,8,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,1,2,2,2,1,99,99,8,99,99,1,5,5,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,7,19,4,30,2,2,3,2,0.4539,0.1289076
12743,20,601,64,5,1,1,2,2,2,2,2,1,1,1,1,2,1,2,2,1,1,2,2,2,1,2,2,2,2,1,2,99,6,99,99,3,8,8,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,2,5,7,10,0,4,2,3,1,0.9124,0.2591216
12744,20,601,33,8,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,99,99,1,99,99,3,8,4,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,2,5,23,99,999,99,99,3,1,0.4942,0.1403528
12745,20,601,60,6,1,1,1,2,1,1,2,2,1,1,1,2,1,1,2,1,1,2,2,1,1,1,2,1,2,97,99,99,6,99,99,2,10,6,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,7,16,3,100,3,1,3,2,0.6032,0.1713088
12746,20,601,998,7,1,1,2,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,97,2,1,1,2,2,2,1,99,99,1,99,99,3,8,8,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,7,20,99,999,99,99,3,2,0.6128,0.1740352
12747,20,601,47,7,1,1,4,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,1,3,99,99,99,99,3,98,0,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,2,4,20,99,999,99,99,3,2,0.6128,0.1740352
12748,20,601,40,8,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,97,99,99,6,99,99,97,10,98,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,6,23,99,999,99,99,3,1,0.4942,0.1403528
12749,20,601,998,7,1,2,99,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,1,3,99,99,99,99,3,8,8,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,5,98,99,999,99,99,3,2,0.6128,0.1740352
12750,20,601,57,6,1,1,1,2,2,2,2,2,1,1,2,2,1,2,2,1,2,2,2,2,1,1,1,1,2,1,2,3,99,99,99,2,5,5,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,2,5,23,99,999,99,99,4,1,0.6566,0.1864744
12751,20,601,41,8,1,1,2,2,1,1,2,1,2,2,2,2,1,1,2,1,1,2,2,1,1,1,2,2,2,1,2,99,6,99,99,1,9,3,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,5,23,99,999,99,99,4,2,0.4539,0.1289076
12752,20,601,90,3,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,97,2,1,2,2,2,2,1,99,99,8,99,99,3,8,6,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,5,98,99,999,99,99,3,1,1.6131,0.4581204
12753,20,601,30,8,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,99,99,6,99,99,3,6,98,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,3,23,99,999,99,99,3,1,0.4942,0.1403528
12754,20,601,74,4,1,1,1,2,2,1,1,2,2,1,2,2,1,2,2,1,2,2,2,2,1,2,2,1,2,3,99,99,99,99,99,1,8,7,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,5,3,10,20,2,2,3,2,0.6877,0.1953068
12755,20,600,55,6,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,97,2,1,2,2,2,2,1,2,3,99,99,99,3,7,5,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,4,20,99,999,99,99,3,2,0.6032,0.1713088
12756,20,601,998,7,1,1,2,2,2,2,2,2,1,2,2,2,1,1,2,1,2,2,97,2,1,2,2,1,2,1,99,99,98,99,99,3,7,8,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,7,23,99,999,99,99,3,1,0.6673,0.1895132
12757,20,600,66,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,1,1,1,2,2,2,1,2,3,99,99,99,2,9,6,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,6,3,5,90,3,2,2,2,0.8383,0.2380772
12758,20,600,25,8,1,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,3,98,98,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,98,3,23,99,999,99,99,98,1,0.4942,0.1403528
12759,20,600,44,8,1,1,1,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,99,99,1,99,99,3,10,10,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,98,99,99,99,99,99,99,99,4,1,20,99,999,99,99,3,2,0.4539,0.1289076
12760,20,600,69,5,1,1,1,2,1,1,2,2,2,1,2,2,1,2,2,1,2,2,2,1,1,1,2,2,2,1,3,99,99,99,99,2,7,7,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,5,7,6,80,2,1,3,2,0.8383,0.2380772
12761,20,600,38,8,1,1,4,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,97,2,2,2,2,2,2,97,99,99,98,99,99,3,4,2,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,5,23,99,999,99,99,3,1,0.4942,0.1403528
12762,20,600,40,8,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,97,99,99,1,99,99,3,7,5,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,5,99,99,99,99,99,99,99,4,5,23,99,999,99,99,3,1,0.4942,0.1403528
12763,20,600,84,3,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,1,1,2,2,2,1,1,2,1,2,1,2,3,99,99,99,3,6,10,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,7,3,5,50,3,2,3,1,1.6131,0.4581204
12764,20,600,50,7,1,1,4,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,1,2,1,3,99,99,99,99,1,6,5,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,5,23,99,999,99,99,3,1,0.6673,0.1895132
12765,20,600,44,8,1,1,5,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,1,1,2,2,2,1,99,99,6,99,99,3,10,98,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,7,1,7,0,3,2,1,1,0.4942,0.1403528
12766,20,600,47,7,1,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,1,99,99,6,99,99,3,5,5,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,2,7,23,99,999,99,99,3,1,0.6673,0.1895132
12767,20,600,87,3,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,2,2,2,1,2,99,8,99,99,2,7,8,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,7,3,4,20,3,2,3,1,1.6131,0.4581204
12768,20,600,50,7,1,1,2,1,1,1,2,1,1,1,2,2,1,1,2,1,1,2,2,2,1,2,2,1,2,1,2,3,99,99,99,3,5,6,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,2,5,7,6,20,1,1,3,1,0.6673,0.1895132
12769,20,600,50,7,1,1,1,2,2,2,2,1,2,1,2,2,1,1,2,1,2,2,97,2,1,2,2,2,2,1,3,99,99,99,99,3,7,5,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,6,23,99,999,99,99,3,1,0.6673,0.1895132
12770,20,600,52,6,1,1,2,2,1,1,2,2,2,1,1,2,1,2,2,1,1,2,2,2,1,2,2,1,2,1,3,99,99,99,99,2,8,3,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,5,16,6,0,4,2,3,1,0.6566,0.1864744
12771,20,600,998,8,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,99,99,6,99,99,3,10,9,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,2,5,23,99,999,99,99,4,1,0.4942,0.1403528
12772,20,600,53,6,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,1,99,99,1,99,99,3,10,5,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,4,7,6,20,3,2,3,2,0.6032,0.1713088
12773,20,600,36,8,1,1,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,97,2,1,2,2,2,2,1,99,99,1,99,99,2,5,2,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,5,20,99,999,99,99,3,2,0.4539,0.1289076
12774,20,600,52,6,1,1,2,1,1,1,2,2,1,1,1,1,1,1,2,1,1,2,2,2,1,1,1,2,1,2,99,99,6,99,99,98,8,8,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,5,23,99,999,99,99,3,1,0.6566,0.1864744
12775,20,600,998,3,1,1,2,2,1,1,2,2,2,2,1,1,1,2,2,1,2,2,2,2,1,2,2,2,2,97,99,99,6,99,99,3,7,8,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,7,22,99,999,99,99,98,2,1.4818,0.4208312
12776,20,600,87,3,1,1,3,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,1,1,2,99,10,99,99,3,8,8,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,4,22,99,999,99,99,3,1,1.6131,0.4581204
12777,20,601,72,4,1,1,2,2,2,2,2,2,2,2,1,2,1,2,2,1,2,2,97,2,1,2,2,2,2,1,99,99,6,99,99,2,1,5,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,5,22,99,999,99,99,3,1,0.7484,0.2125456
12778,20,601,71,5,1,1,1,2,1,1,2,1,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,3,99,99,99,99,3,5,6,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,7,20,99,999,99,99,3,2,0.8383,0.2380772
12779,20,998,25,8,1,1,98,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,97,2,1,2,2,2,2,1,99,99,10,99,99,3,98,98,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,1,5,20,99,999,99,99,3,2,0.4539,0.1289076
12780,20,601,998,8,1,1,2,2,1,1,2,2,1,1,2,2,2,1,2,2,2,2,97,2,1,2,2,1,2,97,99,99,6,99,99,3,6,3,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,4,6,23,99,999,99,99,3,1,0.4942,0.1403528
