"","iso2c","iso3c","country","date","internet_users_ratio","gdp_capita","employment_ratio"
"882","CM","CMR","Cameroon",1997,0.006768744,773.927146677283,75.832
"883","CM","CMR","Cameroon",1998,0.013216341,789.274291959589,75.914
"884","CM","CMR","Cameroon",1999,0.129067581,786.845888137365,75.916
"885","CM","CMR","Cameroon",2000,0.252120078,700.16323623489,75.871
"886","CM","CMR","Cameroon",2001,0.277051322,706.984217524458,75.871
"887","CM","CMR","Cameroon",2002,0.360871584,780.270553202226,76.435
"888","CM","CMR","Cameroon",2003,0.587622611,976.5193035158,77.055
"889","CM","CMR","Cameroon",2004,0.976075415,1119.98086164741,77.692
"890","CM","CMR","Cameroon",2005,1.402654226,1129.35797897075,78.178
"891","CM","CMR","Cameroon",2006,2.028744791,1177.96860522717,78.711
"892","CM","CMR","Cameroon",2007,2.93,1311.00296446609,79.229
"893","CM","CMR","Cameroon",2008,3.4,1476.00907898906,77.316
"894","CM","CMR","Cameroon",2009,3.84,1445.86024905123,75.261
"895","CM","CMR","Cameroon",2010,4.3,1383.81386476157,73.097
"896","CM","CMR","Cameroon",2011,5,1497.92658476665,72.231
"897","CM","CMR","Cameroon",2012,7.5,1433.7239284003,71.369
"898","CD","COD","Congo, Dem. Rep.",1990,0,259.237092011927,NA
"899","CD","COD","Congo, Dem. Rep.",1991,0,NA,69.965
"900","CD","COD","Congo, Dem. Rep.",1992,0,230.875776779594,69.898
"901","CD","COD","Congo, Dem. Rep.",1993,0,272.050793055348,69.844
"902","CD","COD","Congo, Dem. Rep.",1994,0,140.211933302015,69.905
"903","CD","COD","Congo, Dem. Rep.",1995,0,130.375730301015,70.01
"904","CD","COD","Congo, Dem. Rep.",1996,0.000108207,130.816542074946,70.176
"905","CD","COD","Congo, Dem. Rep.",1997,0.000211213,135.888889100696,70.172
"906","CD","COD","Congo, Dem. Rep.",1998,0.000413065,135.477390361009,70.143
"907","CD","COD","Congo, Dem. Rep.",1999,0.001009076,99.7572508320882,70.094
"908","CD","COD","Congo, Dem. Rep.",2000,0.005902114,392.626333784131,70.066
"909","CD","COD","Congo, Dem. Rep.",2001,0.011475782,148.447123509623,70.088
"910","CD","COD","Congo, Dem. Rep.",2002,0.092790702,168.944805273879,70.181
"911","CD","COD","Congo, Dem. Rep.",2003,0.134914837,167.981575409282,70.318
"912","CD","COD","Congo, Dem. Rep.",2004,0.196208375,187.856781029954,70.407
"913","CD","COD","Congo, Dem. Rep.",2005,0.238037799,211.572629664001,70.439
"914","CD","COD","Congo, Dem. Rep.",2006,0.29605361,247.54193564633,69.414
"915","CD","COD","Congo, Dem. Rep.",2007,0.37,277.612079551534,68.374
"916","CD","COD","Congo, Dem. Rep.",2008,0.44,317.88921008113,67.328
"917","CD","COD","Congo, Dem. Rep.",2009,0.56,290.155675073525,66.24
"918","CD","COD","Congo, Dem. Rep.",2010,0.72,324.827726109271,65.178
"919","CD","COD","Congo, Dem. Rep.",2011,1.2,376.374981129973,64.104
"920","CD","COD","Congo, Dem. Rep.",2012,1.679961015,412.776260544995,63.065
"921","CG","COG","Congo, Rep.",1990,0,1173.26443609385,NA
"922","CG","COG","Congo, Rep.",1991,0,1110.97210425489,55.006
"923","CG","COG","Congo, Rep.",1992,0,1163.53493514505,54.926
"924","CG","COG","Congo, Rep.",1993,0,1034.75319375758,54.785
"925","CG","COG","Congo, Rep.",1994,0,662.877334123082,54.478
"926","CG","COG","Congo, Rep.",1995,0,771.613945676931,54.442
"927","CG","COG","Congo, Rep.",1996,0.00352686,902.045746391557,54.527
"928","CG","COG","Congo, Rep.",1997,0.003469104,807.891899370651,54.602
"929","CG","COG","Congo, Rep.",1998,0.003415143,663.728702844685,54.538
"930","CG","COG","Congo, Rep.",1999,0.016791049,780.589705459903,54.293
"931","CG","COG","Congo, Rep.",2000,0.026354732,1029.96068881894,54.478
"932","CG","COG","Congo, Rep.",2001,0.032223616,859.440012475987,54.46
"933","CG","COG","Congo, Rep.",2002,0.157249517,910.869710766426,54.631
"934","CG","COG","Congo, Rep.",2003,0.460014187,1023.08849619066,54.42
"935","CG","COG","Congo, Rep.",2004,1.07750493,1314.41128060735,54.393
"936","CG","COG","Congo, Rep.",2005,1.46342006,1810.58894236459,54.472
"937","CG","COG","Congo, Rep.",2006,2.007990079,2116.86894319341,54.648
"938","CG","COG","Congo, Rep.",2007,2.759704374,2219.91230676263,54.359
"939","CG","COG","Congo, Rep.",2008,4.287509903,2848.6531631791,54.308
"940","CG","COG","Congo, Rep.",2009,4.5,2283.94987239428,54.397
"941","CG","COG","Congo, Rep.",2010,5,2962.76248130765,54.823
"942","CG","COG","Congo, Rep.",2011,5.6,3415.06237416639,54.765
"943","CG","COG","Congo, Rep.",2012,6.106695024,3753.86092808102,54.753
"944","CO","COL","Colombia",1990,0,1467.54743608627,NA
"945","CO","COL","Colombia",1991,0,1491.85672826445,59.968
"946","CO","COL","Colombia",1992,0,1720.56855756999,60.619
"947","CO","COL","Colombia",1993,0,1920.39896596567,62.046
"948","CO","COL","Colombia",1994,0.107173945,2314.9009901463,62.113
"949","CO","COL","Colombia",1995,0.18804679,2571.46818996686,62.11
"950","CO","COL","Colombia",1996,0.330017773,2652.10388063505,60.031
"951","CO","COL","Colombia",1997,0.550521023,2860.04094003606,59.96
"952","CO","COL","Colombia",1998,1.126225245,2595.54301144732,57.908
"953","CO","COL","Colombia",1999,1.697730794,2236.07292591824,53.954
"954","CO","COL","Colombia",2000,2.207532993,2546.85021359809,53.752
"955","CO","COL","Colombia",2001,2.854199971,2465.00701162874,57.467
"956","CO","COL","Colombia",2002,4.6,2421.1621037421,56.956
"957","CO","COL","Colombia",2003,7.388923711,2305.17050697714,58.524
"958","CO","COL","Colombia",2004,9.118690303,2811.45945051653,57.54
"959","CO","COL","Colombia",2005,11.00726389,3448.53832308589,58.113
"960","CO","COL","Colombia",2006,15.34167454,3782.60349568944,57.453
"961","CO","COL","Colombia",2007,21.8,4762.08306841743,56.734
"962","CO","COL","Colombia",2008,25.6,5534.68944688199,56.929
"963","CO","COL","Colombia",2009,30,5245.95158387112,58.869
"964","CO","COL","Colombia",2010,36.5,6392.75802564032,59.601
"965","CO","COL","Colombia",2011,40.35091575,7392.94359956308,60.563
"966","CO","COL","Colombia",2012,48.98,8096.80150977513,61.29
"967","KM","COM","Comoros",1990,0,996.52805310108,NA
"968","KM","COM","Comoros",1991,0,958.921150098764,40.464
"969","KM","COM","Comoros",1992,0,1009.71026181801,40.622
"970","KM","COM","Comoros",1993,0,977.474380602119,40.562
"971","KM","COM","Comoros",1994,0,674.137307869931,40.514
"972","KM","COM","Comoros",1995,0,823.676610322088,40.374
"973","KM","COM","Comoros",1996,NA,801.261219960335,40.236
"974","KM","COM","Comoros",1997,0,721.627300642715,40.284
"975","KM","COM","Comoros",1998,0.03787097,717.31813173168,40.152
"976","KM","COM","Comoros",1999,0.148162964,726.488888531733,40.083
"977","KM","COM","Comoros",2000,0.271740607,654.18043075023,40.048
"978","KM","COM","Comoros",2001,0.443068373,691.041978010695,39.956
"979","KM","COM","Comoros",2002,0.554869675,761.947888181814,39.845
"980","KM","COM","Comoros",2003,0.84818937,959.228987622236,39.612
"981","KM","COM","Comoros",2004,1.327327178,1090.42716869473,39.489
"982","KM","COM","Comoros",2005,2,1103.19541672121,39.776
"983","KM","COM","Comoros",2006,2.2,1155.08567466696,40.064
"984","KM","COM","Comoros",2007,2.5,1289.79485002143,40.329
"985","KM","COM","Comoros",2008,3,1454.65090911658,40.626
"986","KM","COM","Comoros",2009,3.5,1409.10667349496,40.915
"987","KM","COM","Comoros",2010,5.1,1384.06328381602,41.239
"988","KM","COM","Comoros",2011,5.5,1526.83263817748,41.524
"989","KM","COM","Comoros",2012,5.975296308,1483.95155852994,41.806
"990","CV","CPV","Cabo Verde",1990,0,841.805017649989,NA
"991","CV","CPV","Cabo Verde",1991,0,858.087037201753,52.442
"992","CV","CPV","Cabo Verde",1992,0,935.106141237955,52.451
"993","CV","CPV","Cabo Verde",1993,0,1251.86634728505,52.507
"994","CV","CPV","Cabo Verde",1994,0,1012.26339104589,52.72
"995","CV","CPV","Cabo Verde",1995,0,1184.17673484282,52.69
"996","CV","CPV","Cabo Verde",1996,NA,1192.32998464145,52.649
"997","CV","CPV","Cabo Verde",1997,0.24096792,1139.21769663111,52.437
"998","CV","CPV","Cabo Verde",1998,0.472735008,1185.58374001024,52.328
"999","CV","CPV","Cabo Verde",1999,1.159982461,1317.57368454047,52.243
"1000","CV","CPV","Cabo Verde",2000,1.822443852,1176.70725787049,52.214
"1001","CV","CPV","Cabo Verde",2001,2.685332713,1208.4576085771,51.964
"1002","CV","CPV","Cabo Verde",2002,3.518757175,1311.21458117954,51.783
"1003","CV","CPV","Cabo Verde",2003,4.324885391,1693.97855163071,51.527
"1004","CV","CPV","Cabo Verde",2004,5.31883207,1900.88846473653,51.586
"1005","CV","CPV","Cabo Verde",2005,6.074087107,1972.78492636901,51.535
"1006","CV","CPV","Cabo Verde",2006,6.808911008,2220.09817493874,51.52
"1007","CV","CPV","Cabo Verde",2007,8.28321982,3268.30569555962,51.524
"1008","CV","CPV","Cabo Verde",2008,14,3839.86363555731,51.44
"1009","CV","CPV","Cabo Verde",2009,21,3592.31587892127,51.204
"1010","CV","CPV","Cabo Verde",2010,30,3500.97746776661,52.812
"1011","CV","CPV","Cabo Verde",2011,32,3880.06920520905,52.644
"1012","CV","CPV","Cabo Verde",2012,34.74,3583.46172510997,52.546
"1013","CR","CRI","Costa Rica",1990,0,1808.49595860746,NA
"1014","CR","CRI","Costa Rica",1991,0,2221.47465327402,53.466
"1015","CR","CRI","Costa Rica",1992,0.001113325,2578.02503783265,53.473
"1016","CR","CRI","Costa Rica",1993,0.081509754,2814.04454122256,54.307
"1017","CR","CRI","Costa Rica",1994,0.279912479,3005.54031698606,54.711
"1018","CR","CRI","Costa Rica",1995,0.416829206,3240.71114533234,55.024
"1019","CR","CRI","Costa Rica",1996,0.84105704,3194.11298818557,52.522
"1020","CR","CRI","Costa Rica",1997,1.640221288,3373.41058474058,54.828
"1021","CR","CRI","Costa Rica",1998,2.666378698,3580.93388469275,56.509
"1022","CR","CRI","Costa Rica",1999,3.904323257,3653.75420836815,56.168
"1023","CR","CRI","Costa Rica",2000,5.800253023,3773.03379319679,55.879
"1024","CR","CRI","Costa Rica",2001,9.559482135,3941.59864349203,56.586
"1025","CR","CRI","Costa Rica",2002,19.89485113,4021.42536130228,55.935
"1026","CR","CRI","Costa Rica",2003,20.33361481,4123.5064871039,56.047
"1027","CR","CRI","Costa Rica",2004,20.79230671,4376.08042847261,55.079
"1028","CR","CRI","Costa Rica",2005,22.07,4643.45856992587,57.172
"1029","CR","CRI","Costa Rica",2006,25.1,5188.361792249,57.053
"1030","CR","CRI","Costa Rica",2007,28.4,6055.08677887203,58.629
"1031","CR","CRI","Costa Rica",2008,32.29,6841.9114600079,57.907
"1032","CR","CRI","Costa Rica",2009,34.33,6737.8607505315,55.75
"1033","CR","CRI","Costa Rica",2010,36.5,8147.24398493375,54.965
"1034","CR","CRI","Costa Rica",2011,39.212196,9137.4551007756,54.849
"1035","CR","CRI","Costa Rica",2012,47.5,9971.65165576585,58.47
"1036","CU","CUB","Cuba",1990,0,2695.61486458131,NA
"1037","CU","CUB","Cuba",1991,0,2269.64557765794,48.292
"1038","CU","CUB","Cuba",1992,0,2048.06883870462,47.54
"1039","CU","CUB","Cuba",1993,0,2063.22212319205,46.638
"1040","CU","CUB","Cuba",1994,0,2613.00503947034,46.89
"1041","CU","CUB","Cuba",1995,9.17e-05,2784.90260522494,47.246
"1042","CU","CUB","Cuba",1996,0.031949001,2281.97555037471,47.867
"1043","CU","CUB","Cuba",1997,0.068220214,2306.38394039568,48.223
"1044","CU","CUB","Cuba",1998,0.226699199,2332.50821705533,48.663
"1045","CU","CUB","Cuba",1999,0.314690541,2562.27410535087,48.872
"1046","CU","CUB","Cuba",2000,0.541182549,2752.20378269319,49.512
"1047","CU","CUB","Cuba",2001,1.079751722,2844.24443674985,50.344
"1048","CU","CUB","Cuba",2002,3.770585038,3007.19307369322,50.794
"1049","CU","CUB","Cuba",2003,5.241269054,3205.68839767994,51.454
"1050","CU","CUB","Cuba",2004,8.407984759,3403.29616311163,51.934
"1051","CU","CUB","Cuba",2005,9.738062208,3791.87300608904,52.323
"1052","CU","CUB","Cuba",2006,11.15960131,4336.87332999361,52.821
"1053","CU","CUB","Cuba",2007,11.69,4814.85487568512,53.183
"1054","CU","CUB","Cuba",2008,12.94,4992.82449445836,53.472
"1055","CU","CUB","Cuba",2009,14.33,5094.43756186586,54.671
"1056","CU","CUB","Cuba",2010,15.9,5275.53260105122,53.625
"1057","CU","CUB","Cuba",2011,16.0172908,6106.0067919258,53.813
"1058","CU","CUB","Cuba",2012,21.2,6467.33791422804,53.773
"1059","CW","CUW","Curacao",1990,NA,NA,NA
"1060","CW","CUW","Curacao",1991,NA,NA,NA
"1061","CW","CUW","Curacao",1992,NA,NA,NA
"1062","CW","CUW","Curacao",1993,NA,NA,NA
"1063","CW","CUW","Curacao",1994,NA,NA,NA
"1064","CW","CUW","Curacao",1995,NA,NA,NA
"1065","CW","CUW","Curacao",1996,NA,NA,NA
"1066","CW","CUW","Curacao",1997,NA,NA,NA
"1067","CW","CUW","Curacao",1998,NA,NA,NA
"1068","CW","CUW","Curacao",1999,NA,NA,NA
"1069","CW","CUW","Curacao",2000,NA,NA,NA
"1070","CW","CUW","Curacao",2001,NA,NA,NA
"1071","CW","CUW","Curacao",2002,NA,NA,NA
"1072","CW","CUW","Curacao",2003,NA,NA,NA
"1073","CW","CUW","Curacao",2004,NA,NA,NA
"1074","CW","CUW","Curacao",2005,NA,NA,NA
"1075","CW","CUW","Curacao",2006,NA,NA,NA
"1076","CW","CUW","Curacao",2007,NA,NA,NA
"1077","CW","CUW","Curacao",2008,NA,NA,NA
"1078","CW","CUW","Curacao",2009,NA,NA,NA
"1079","CW","CUW","Curacao",2010,NA,NA,NA
"1080","CW","CUW","Curacao",2011,NA,19426.3264002202,NA
"1081","CW","CUW","Curacao",2012,NA,19809.8223170482,NA
"1082","KY","CYM","Cayman Islands",1990,0,NA,NA
"1083","KY","CYM","Cayman Islands",1991,0,NA,NA
"1084","KY","CYM","Cayman Islands",1992,0,NA,NA
"1085","KY","CYM","Cayman Islands",1993,0,NA,NA
"1086","KY","CYM","Cayman Islands",1994,0,NA,NA
"1087","KY","CYM","Cayman Islands",1995,3.948967193,NA,NA
"1088","KY","CYM","Cayman Islands",1996,NA,NA,NA
"1089","KY","CYM","Cayman Islands",1997,NA,NA,NA
"1090","KY","CYM","Cayman Islands",1998,NA,NA,NA
"1091","KY","CYM","Cayman Islands",1999,NA,NA,NA
"1092","KY","CYM","Cayman Islands",2000,NA,NA,NA
"1093","KY","CYM","Cayman Islands",2001,NA,NA,NA
"1094","KY","CYM","Cayman Islands",2002,NA,NA,NA
"1095","KY","CYM","Cayman Islands",2003,NA,NA,NA
"1096","KY","CYM","Cayman Islands",2004,NA,NA,NA
"1097","KY","CYM","Cayman Islands",2005,38.03438308,NA,NA
"1098","KY","CYM","Cayman Islands",2006,44.5,87184.5121355204,NA
"1099","KY","CYM","Cayman Islands",2007,52,89960.6837293746,NA
"1100","KY","CYM","Cayman Islands",2008,61,89704.2236135613,NA
"1101","KY","CYM","Cayman Islands",2009,64.5,81398.3226276238,NA
"1102","KY","CYM","Cayman Islands",2010,66,76873.1942775535,NA
"1103","KY","CYM","Cayman Islands",2011,69.46594499,75435.6142199311,NA
"1104","KY","CYM","Cayman Islands",2012,69.7,75466.1365462205,NA
"1105","CY","CYP","Cyprus",1990,0,9641.5751953125,NA
"1106","CY","CYP","Cyprus",1991,0,9696.099609375,57.945
"1107","CY","CYP","Cyprus",1992,0.05006043,11310.072265625,58.11
"1108","CY","CYP","Cyprus",1993,0.056367482,10526.1416015625,57.845
"1109","CY","CYP","Cyprus",1994,0.111034621,11617.6923828125,57.943
"1110","CY","CYP","Cyprus",1995,0.410120685,15261.41015625,58.1
"1111","CY","CYP","Cyprus",1996,0.673343541,15139.2265625,57.898
"1112","CY","CYP","Cyprus",1997,4.378272095,14234.244140625,57.816
"1113","CY","CYP","Cyprus",1998,8.890539159,15092.826171875,57.972
"1114","CY","CYP","Cyprus",1999,11.34239866,15287.9189453125,56.73
"1115","CY","CYP","Cyprus",2000,15.25539437,14388.34765625,57.281
"1116","CY","CYP","Cyprus",2001,18.81875904,14821.447265625,59.236
"1117","CY","CYP","Cyprus",2002,28.32,16093.21484375,59.823
"1118","CY","CYP","Cyprus",2003,30.09,20252.23828125,60.558
"1119","CY","CYP","Cyprus",2004,33.83,23792.62109375,59.995
"1120","CY","CYP","Cyprus",2005,32.81,24959.259765625,59.85
"1121","CY","CYP","Cyprus",2006,35.83,26729.32421875,60.652
"1122","CY","CYP","Cyprus",2007,40.77,31244.92578125,61.856
"1123","CY","CYP","Cyprus",2008,42.31,35397.36328125,61.853
"1124","CY","CYP","Cyprus",2009,49.81,32109.2421875,60.309
"1125","CY","CYP","Cyprus",2010,52.99,31023.267578125,60.248
"1126","CY","CYP","Cyprus",2011,56.85989235,32395.75390625,58.734
"1127","CY","CYP","Cyprus",2012,60.6898684,28910.74609375,55.948
"1128","CZ","CZE","Czechia",1990,0,3941.50309406941,NA
"1129","CZ","CZE","Czechia",1991,0,2896.60913065504,60.02
"1130","CZ","CZE","Czechia",1992,0,3372.86542951101,59.823
"1131","CZ","CZE","Czechia",1993,0.581319529,3956.1783495613,58.767
"1132","CZ","CZE","Czechia",1994,1.259217838,4630.55121674353,58.97
"1133","CZ","CZE","Czechia",1995,1.45357584,5824.12129119574,59.037
"1134","CZ","CZE","Czechia",1996,1.940378193,6532.83705470198,58.858
"1135","CZ","CZE","Czechia",1997,2.915698695,6034.48843731935,58.164
"1136","CZ","CZE","Czechia",1998,3.895906065,6489.7036188033,57.094
"1137","CZ","CZE","Czechia",1999,6.832802018,6337.41912037126,55.684
"1138","CZ","CZE","Czechia",2000,9.780527888,6029.03819275358,55.109
"1139","CZ","CZE","Czechia",2001,14.69717212,6637.04165713981,55.113
"1140","CZ","CZE","Czechia",2002,23.93,8060.86870292424,55.409
"1141","CZ","CZE","Czechia",2003,34.3,9818.56849307488,54.797
"1142","CZ","CZE","Czechia",2004,35.5,11749.8526643577,54.268
"1143","CZ","CZE","Czechia",2005,35.27,13430.6698955613,54.653
"1144","CZ","CZE","Czechia",2006,47.93,15261.7975911138,55.029
"1145","CZ","CZE","Czechia",2007,51.93,18466.5479299216,55.643
"1146","CZ","CZE","Czechia",2008,62.97,22804.5776774507,55.932
"1147","CZ","CZE","Czechia",2009,64.43,19861.6974295256,54.772
"1148","CZ","CZE","Czechia",2010,68.82,19960.0684872157,54.186
"1149","CZ","CZE","Czechia",2011,70.49,21871.2660754128,54.351
"1150","CZ","CZE","Czechia",2012,73.43000782,19870.8012123403,54.547
"1151","DE","DEU","Germany",1990,0.125892223,22303.9613266628,NA
"1152","DE","DEU","Germany",1991,0.250274153,23357.757725073,56.259
"1153","DE","DEU","Germany",1992,0.43528529,26438.2303888417,55.009
"1154","DE","DEU","Germany",1993,0.463635096,25522.6295733618,53.832
"1155","DE","DEU","Germany",1994,0.922541043,27076.60675014,53.083
"1156","DE","DEU","Germany",1995,1.837737754,31658.3493789135,53.001
"1157","DE","DEU","Germany",1996,3.054805234,30485.8665482279,52.529
"1158","DE","DEU","Germany",1997,6.711087477,26964.0494672673,51.984
"1159","DE","DEU","Germany",1998,9.877852428,27289.0593603191,52.033
"1160","DE","DEU","Germany",1999,20.84598264,26734.9425369252,52.739
"1161","DE","DEU","Germany",2000,30.2163466,23694.7604830673,52.909
"1162","DE","DEU","Germany",2001,31.65093942,23628.3272122367,53.014
"1163","DE","DEU","Germany",2002,48.82,25197.2656001848,52.414
"1164","DE","DEU","Germany",2003,55.9,30310.3575963774,51.714
"1165","DE","DEU","Germany",2004,64.73,34106.6581224001,50.768
"1166","DE","DEU","Germany",2005,68.71,34520.2396492496,51.894
"1167","DE","DEU","Germany",2006,72.16,36353.8803343631,52.917
"1168","DE","DEU","Germany",2007,75.16,41640.0808695147,54.028
"1169","DE","DEU","Germany",2008,78,45612.7106221441,54.785
"1170","DE","DEU","Germany",2009,79,41650.3678297162,54.793
"1171","DE","DEU","Germany",2010,82,41572.4559481507,55.232
"1172","DE","DEU","Germany",2011,81.26999954,46705.8957963353,56.593
"1173","DE","DEU","Germany",2012,82.34999847,43855.8544658618,56.838
"1174","DJ","DJI","Djibouti",1990,0,783.695854246259,NA
"1175","DJ","DJI","Djibouti",1991,0,735.730386933419,27.139
"1176","DJ","DJI","Djibouti",1992,0,767.106235863007,27.13
"1177","DJ","DJI","Djibouti",1993,0,762.475184062753,26.677
"1178","DJ","DJI","Djibouti",1994,0,788.624473308358,26.576
"1179","DJ","DJI","Djibouti",1995,0.01603083,790.51610670884,26.383
"1180","DJ","DJI","Djibouti",1996,0.031166241,766.315696967451,26.317
"1181","DJ","DJI","Djibouti",1997,0.082941498,752.749446680863,26.234
"1182","DJ","DJI","Djibouti",1998,0.094696004,740.038953117996,26.256
"1183","DJ","DJI","Djibouti",1999,0.105761909,745.206782171228,26.315
"1184","DJ","DJI","Djibouti",2000,0.194500528,742.865697154312,26.21
"1185","DJ","DJI","Djibouti",2001,0.343526263,747.779122941073,26.15
"1186","DJ","DJI","Djibouti",2002,0.486971705,749.081632535869,26.014
"1187","DJ","DJI","Djibouti",2003,0.625940229,771.374231644966,25.895
"1188","DJ","DJI","Djibouti",2004,0.781317175,813.897943575246,25.737
"1189","DJ","DJI","Djibouti",2005,0.953611449,852.890188282475,25.558
"1190","DJ","DJI","Djibouti",2006,1.270041159,907.817943782596,25.314
"1191","DJ","DJI","Djibouti",2007,1.62,980.031032399576,25.087
"1192","DJ","DJI","Djibouti",2008,2.26,1131.63572564038,24.874
"1193","DJ","DJI","Djibouti",2009,4,1164.25168346453,24.554
"1194","DJ","DJI","Djibouti",2010,6.5,1227.82085311429,24.306
"1195","DJ","DJI","Djibouti",2011,7,1322.72625083956,24.215
"1196","DJ","DJI","Djibouti",2012,9.4,1418.46085811933,24.181
"1197","DM","DMA","Dominica",1990,0,2899.06060116621,NA
"1198","DM","DMA","Dominica",1991,0,3178.47533247947,NA
"1199","DM","DMA","Dominica",1992,0,3386.66598071622,NA
"1200","DM","DMA","Dominica",1993,0,3549.65267570625,NA
"1201","DM","DMA","Dominica",1994,0,3820.54501682237,NA
"1202","DM","DMA","Dominica",1995,0.548762737,3967.02680918227,NA
"1203","DM","DMA","Dominica",1996,1.165518146,4225.85063738231,NA
"1204","DM","DMA","Dominica",1997,NA,4385.99454102993,NA
"1205","DM","DMA","Dominica",1998,2.925345191,4676.82716515001,NA
"1206","DM","DMA","Dominica",1999,2.932164377,4829.24188854492,NA
"1207","DM","DMA","Dominica",2000,8.814844198,4879.14977277925,NA
"1208","DM","DMA","Dominica",2001,13.24522804,4991.76417331157,NA
"1209","DM","DMA","Dominica",2002,18.42489277,4881.13879312496,NA
"1210","DM","DMA","Dominica",2003,23.62041985,5016.08823691755,NA
"1211","DM","DMA","Dominica",2004,30.31961309,5354.79919503019,NA
"1212","DM","DMA","Dominica",2005,38.54364326,5304.12609656574,NA
"1213","DM","DMA","Dominica",2006,39.3981743,5677.05117470908,NA
"1214","DM","DMA","Dominica",2007,40.27446301,6126.84949580624,NA
"1215","DM","DMA","Dominica",2008,41.16,6661.46504737997,NA
"1216","DM","DMA","Dominica",2009,42.02,7109.9782527814,NA
"1217","DM","DMA","Dominica",2010,47.45,7182.40020254419,NA
"1218","DM","DMA","Dominica",2011,48.6,7288.49794777466,NA
"1219","DM","DMA","Dominica",2012,49.8,7054.87597689432,NA
"1220","DK","DNK","Denmark",1990,0.097277268,26891.4464489571,NA
"1221","DK","DNK","Denmark",1991,0.194056515,27011.3774590051,61.657
"1222","DK","DNK","Denmark",1992,0.386913951,29569.6603567112,61.96
"1223","DK","DNK","Denmark",1993,0.578329976,27597.9752286357,60.148
"1224","DK","DNK","Denmark",1994,1.34430775,29995.5796235479,59.204
"1225","DK","DNK","Denmark",1995,3.82565642,35351.3654606819,60.094
"1226","DK","DNK","Denmark",1996,5.714987841,35650.7140860994,60.74
"1227","DK","DNK","Denmark",1997,11.38200494,32835.9399398833,61.906
"1228","DK","DNK","Denmark",1998,22.66874615,33368.142415092,61.895
"1229","DK","DNK","Denmark",1999,30.59204065,33440.7948054204,62.418
"1230","DK","DNK","Denmark",2000,39.17243086,30743.5476816354,62.604
"1231","DK","DNK","Denmark",2001,42.95752472,30751.654348268,62.44
"1232","DK","DNK","Denmark",2002,64.25,33228.6935448819,62.837
"1233","DK","DNK","Denmark",2003,76.26,40458.7773986609,61.944
"1234","DK","DNK","Denmark",2004,80.93,46511.5983324305,62.502
"1235","DK","DNK","Denmark",2005,82.74,48799.8256011275,62.479
"1236","DK","DNK","Denmark",2006,86.65,52026.9995142723,63.359
"1237","DK","DNK","Denmark",2007,85.03,58487.0549677696,63.213
"1238","DK","DNK","Denmark",2008,85.02,64322.0635020842,62.685
"1239","DK","DNK","Denmark",2009,86.84,58163.2768762815,60.263
"1240","DK","DNK","Denmark",2010,88.72,58041.3984363385,58.579
"1241","DK","DNK","Denmark",2011,89.81001339,61753.647131977,58.151
"1242","DK","DNK","Denmark",2012,92.26001172,58507.5080517852,57.45
"1243","DO","DOM","Dominican Republic",1990,0,992.238964207372,NA
"1244","DO","DOM","Dominican Republic",1991,0,1349.81323372152,52.79
"1245","DO","DOM","Dominican Republic",1992,0,1562.52204746248,53.265
"1246","DO","DOM","Dominican Republic",1993,0,1726.62547910699,53.69
"1247","DO","DOM","Dominican Republic",1994,0,1896.02016271473,53.744
"1248","DO","DOM","Dominican Republic",1995,0.017233601,2114.09059968729,53.805
"1249","DO","DOM","Dominican Republic",1996,0.074987053,2276.69841042061,53.944
"1250","DO","DOM","Dominican Republic",1997,0.142687565,2456.10593585968,54.321
"1251","DO","DOM","Dominican Republic",1998,0.233914189,2616.74545240729,54.532
"1252","DO","DOM","Dominican Republic",1999,1.104743874,2631.74356495405,54.698
"1253","DO","DOM","Dominican Republic",2000,3.704692356,2845.84655316676,54.748
"1254","DO","DOM","Dominican Republic",2001,4.429390697,2953.24784377211,53.121
"1255","DO","DOM","Dominican Republic",2002,6.823725733,3085.51781113784,53.667
"1256","DO","DOM","Dominican Republic",2003,7.898392937,2399.49809124012,52.7
"1257","DO","DOM","Dominican Republic",2004,8.865553461,2468.43678989514,53.268
"1258","DO","DOM","Dominican Republic",2005,11.48319778,3903.8152066628,52.889
"1259","DO","DOM","Dominican Republic",2006,14.84492837,4080.04573853712,54.063
"1260","DO","DOM","Dominican Republic",2007,17.66,4676.07905086376,54.258
"1261","DO","DOM","Dominican Republic",2008,20.82,5053.33028494248,54.849
"1262","DO","DOM","Dominican Republic",2009,27.72,5002.15316981585,52.436
"1263","DO","DOM","Dominican Republic",2010,31.4,5509.56803417837,53.755
"1264","DO","DOM","Dominican Republic",2011,38,5859.381524313,54.618
"1265","DO","DOM","Dominican Republic",2012,42.32,6049.47158709846,55.436
"1266","DZ","DZA","Algeria",1990,0,2431.55135968865,NA
"1267","DZ","DZA","Algeria",1991,0,1749.28608748967,34.944
"1268","DZ","DZA","Algeria",1992,0,1794.62350740515,33.389
"1269","DZ","DZA","Algeria",1993,0,1825.87509656701,32.836
"1270","DZ","DZA","Algeria",1994,0.000360674,1522.82520284828,32.382
"1271","DZ","DZA","Algeria",1995,0.001768954,1466.54468037742,30.587
"1272","DZ","DZA","Algeria",1996,0.001738533,1619.53241242785,32.199
"1273","DZ","DZA","Algeria",1997,0.010268463,1634.46740988129,33.295
