v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30_1,v30_2,v30_3,v31_1,v31_2,v31_3,v32,v33,v34,v35_1,v35_2,v35_3,v35_4,v35_5,v35_6,v35_7,v35_8,v35_9,v35_10,v36_1,v36_2,v36_3,v36_4,v36_5,v36_6,v36_7,v36_8,v36_9,v36_10,v37,v38_1,v38_2,v38_3,v38_4,v38_5,v38_6,v38_7,v39,v40,v41,v42,v43,v44,v45,v46,v47,wei,wei2
1,252,998,4,1,1,1,2,1,1,2,1,1,1,2,2,1,1,2,1,1,2,2,1,1,2,2,1,2,1,99,99,98,99,99,3,6,6,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,4,5,14,10,0,3,2,3,1,1.8213,4.73465148
1,252,55,6,1,1,2,2,2,1,2,2,2,2,1,2,1,1,2,1,2,2,2,2,1,2,2,2,2,3,99,99,99,99,99,3,3,5,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,4,98,1,7,0,3,2,3,1,1.3154,3.41951384
1,239,73,4,1,1,1,2,1,1,1,2,2,1,1,2,1,2,2,1,1,2,1,1,1,1,2,2,1,1,3,99,99,99,99,2,6,8,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,4,7,9,6,6,4,1,3,2,1.86,4.835256
1,220,998,5,1,1,1,1,1,1,2,2,2,1,1,2,1,2,2,1,2,2,1,2,1,2,2,1,2,1,2,3,99,99,99,3,98,8,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,3,1,99,99,99,99,99,99,4,7,10,5,100,3,1,3,1,1.3655,3.5497538
1,238,51,7,1,1,2,1,1,1,2,2,1,1,2,1,1,2,2,1,1,2,2,1,1,1,1,1,2,1,2,3,99,99,99,3,8,8,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,4,5,3,10,30,3,2,3,2,1.3012,3.38259952
1,238,48,7,1,1,1,2,1,1,2,2,1,1,1,2,1,2,2,1,2,2,97,2,1,1,2,2,2,1,3,99,99,99,99,1,6,7,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,3,1,99,99,99,99,99,99,4,5,23,99,999,99,99,3,2,1.3012,3.38259952
1,221,67,5,1,1,1,1,1,1,2,1,2,1,1,2,1,1,2,1,1,2,2,1,1,1,2,2,1,1,2,3,99,99,99,1,7,7,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,4,5,19,8,20,4,1,3,1,1.3655,3.5497538
1,234,48,7,1,1,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,1,1,2,2,2,1,3,99,99,99,99,3,7,8,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,4,6,23,99,999,99,99,4,2,1.3012,3.38259952
1,235,53,6,1,1,1,1,1,1,2,1,1,1,2,2,1,1,2,1,2,1,2,2,1,2,2,2,2,1,2,3,99,99,99,2,7,7,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,3,1,99,99,99,99,99,99,4,7,8,10,50,3,1,4,1,1.3154,3.41951384
1,234,70,5,1,1,2,2,1,1,2,2,2,2,1,1,1,1,2,1,2,2,2,2,1,2,2,2,2,2,1,3,99,99,99,3,10,10,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,1,7,3,5,50,3,2,3,1,1.3655,3.5497538
1,220,998,8,1,1,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,1,1,1,2,2,1,3,99,99,99,99,3,0,9,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,4,5,23,99,999,99,99,4,1,.8857,2.30246572
1,220,998,8,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,2,1,2,3,99,99,99,2,7,5,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,3,1,99,99,99,99,99,99,2,5,3,4,50,3,1,3,2,.9044,2.35107824
1,241,68,5,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,2,2,1,2,3,99,99,99,1,7,9,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,3,1,99,99,99,99,99,99,4,7,11,5,100,1,2,1,2,1.3943,3.62462228
1,242,998,5,1,1,1,2,1,2,2,1,1,1,2,2,1,1,2,1,2,1,2,2,1,1,2,2,2,1,3,99,99,99,99,3,5,3,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,3,1,99,99,99,99,99,99,4,5,3,4,100,4,2,3,1,1.3655,3.5497538
1,242,81,4,1,1,1,2,2,1,2,1,1,1,1,1,1,2,2,1,1,2,1,2,1,2,2,2,2,1,2,3,99,99,99,1,6,8,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,3,1,99,99,99,99,99,99,4,8,14,10,100,2,1,4,1,1.8213,4.73465148
1,242,69,5,1,1,1,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,1,1,1,2,1,2,1,3,99,99,99,99,2,10,10,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,3,1,99,99,99,99,99,99,4,7,6,2,0,4,2,3,1,1.3655,3.5497538
1,247,54,6,1,1,3,1,1,1,2,1,1,1,1,2,1,1,2,1,1,1,2,2,1,2,2,1,2,1,2,3,99,99,99,2,6,8,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,3,1,99,99,99,99,99,99,4,5,3,2,100,2,1,3,1,1.3154,3.41951384
1,234,48,7,1,1,2,2,1,1,2,2,1,1,1,1,1,1,2,1,2,2,2,2,1,1,2,1,2,1,2,3,99,99,99,2,8,7,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,4,6,23,99,999,99,99,4,2,1.3012,3.38259952
1,235,67,5,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,2,1,2,3,99,99,99,2,7,8,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,4,6,19,5,80,3,1,3,2,1.3943,3.62462228
1,236,64,5,1,1,2,2,2,1,2,2,2,1,2,2,1,1,2,1,1,1,2,2,1,1,2,2,2,1,2,3,99,99,99,3,8,5,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,98,5,19,6,0,2,1,5,2,.5039,1.30993844
1,220,998,4,1,1,1,2,1,1,2,2,2,2,1,1,1,1,2,1,1,2,2,2,1,1,2,2,1,1,2,3,99,99,99,3,10,10,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,2,7,98,99,999,99,99,3,2,.6722,1.74745112
1,247,84,3,1,1,1,2,1,1,2,1,2,2,1,1,1,2,2,1,1,2,2,2,1,2,2,2,2,1,2,3,99,99,99,2,7,8,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,4,7,8,6,100,3,2,4,1,.7056,1.83427776
1,235,69,5,1,1,2,1,2,1,2,2,2,2,1,1,1,1,2,1,1,2,2,2,1,1,2,2,2,1,2,3,99,99,99,3,9,8,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,3,1,99,99,99,99,99,99,2,5,7,3,100,4,1,3,2,.5039,1.30993844
1,220,70,5,1,1,2,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,2,1,2,2,1,2,1,3,99,99,99,99,3,7,7,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,4,5,3,3,75,4,1,5,1,.4936,1.28316256
1,239,85,3,1,1,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,1,2,2,2,3,99,99,99,99,99,3,10,6,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,4,5,20,99,999,99,99,98,2,.7206,1.87327176
1,241,81,4,1,1,1,2,1,1,1,2,1,1,1,1,1,1,2,1,1,2,1,2,1,2,2,1,2,1,2,3,99,99,99,3,8,8,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,4,7,7,6,30,1,2,3,1,.6582,1.71105672
1,247,70,5,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,1,2,1,1,1,2,2,2,2,1,2,3,99,99,99,97,7,8,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,4,8,19,6,100,2,1,3,1,.4936,1.28316256
1,241,998,7,1,1,1,1,1,1,2,2,2,2,1,1,1,2,2,1,2,2,2,2,1,1,2,1,2,2,3,99,99,99,99,1,3,4,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,3,1,99,99,99,99,99,99,2,5,3,2,30,3,1,98,1,.4604,1.19685584
1,221,58,6,1,1,1,2,1,1,2,2,1,1,1,1,1,2,2,1,1,2,1,2,1,1,2,1,1,1,2,3,99,99,99,2,7,8,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,4,8,10,3,100,3,1,3,2,.4855,1.2621058
1,220,62,5,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,2,1,1,1,1,2,2,1,2,3,99,99,99,1,8,6,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,4,7,7,6,0,3,2,3,1,.4936,1.28316256
1,231,58,6,1,1,2,2,1,2,2,2,2,2,2,2,1,1,2,1,2,2,2,1,1,1,2,2,2,3,99,99,99,99,99,3,5,6,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,2,5,18,8,20,1,2,3,1,.4754,1.23584984
1,220,998,6,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,1,2,2,2,1,2,3,99,99,99,3,9,3,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,3,1,99,99,99,99,99,99,4,4,6,8,0,3,2,3,1,.4754,1.23584984
1,242,61,6,1,1,1,2,1,1,2,2,2,1,2,2,1,2,2,1,1,2,2,2,1,2,2,1,2,1,3,99,99,99,99,3,7,4,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,2,5,19,6,80,4,1,3,2,.4855,1.2621058
1,235,86,3,1,1,2,2,1,1,2,1,1,1,1,1,1,1,2,1,1,2,2,2,1,2,2,1,2,1,3,99,99,99,99,3,7,8,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,4,5,9,6,100,3,1,3,2,.7206,1.87327176
1,220,72,4,1,1,1,1,1,1,2,2,2,1,1,1,1,1,2,1,1,1,1,2,1,2,2,2,2,1,2,3,99,99,99,3,8,8,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,4,8,3,4,100,2,1,1,1,.6582,1.71105672
1,241,80,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,1,2,1,2,3,99,99,99,1,7,9,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,4,8,8,4,100,1,1,3,1,.6582,1.71105672
1,235,76,4,1,1,1,2,1,1,2,2,1,1,1,1,1,1,2,1,1,2,2,2,1,1,2,1,2,1,2,3,99,99,99,2,7,7,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,4,7,14,3,10,3,2,3,1,.6582,1.71105672
1,220,69,5,1,1,4,2,2,1,2,2,2,1,2,2,2,1,2,1,2,1,2,2,1,2,2,2,1,1,3,99,99,99,99,3,7,5,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,4,5,3,10,10,4,2,3,1,.4936,1.28316256
1,236,998,4,1,1,1,2,1,1,2,1,2,1,1,1,1,2,2,1,2,2,1,2,1,1,1,1,2,2,3,99,99,99,99,1,4,9,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,4,7,7,2,70,3,1,98,1,.6582,1.71105672
18,201,52,6,1,1,1,2,1,1,2,2,1,1,2,2,1,1,2,1,2,2,2,1,1,2,2,2,1,1,2,3,99,99,99,3,7,7,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,4,5,23,99,999,99,99,3,1,.8274,.33038082
18,200,89,3,1,1,1,1,1,1,2,1,2,2,1,1,1,2,2,1,1,2,2,2,1,1,2,2,2,1,3,99,99,99,99,3,8,8,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,3,1,99,99,99,99,99,99,4,7,98,99,999,99,99,3,2,1.2521,.49996353
18,200,72,4,1,1,1,2,1,1,2,1,2,2,2,2,1,1,2,1,2,2,2,2,1,2,2,1,2,1,3,99,99,99,99,3,6,6,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,4,7,3,4,70,2,2,4,2,1.1369,.45396417
18,200,67,5,1,1,1,2,2,1,2,2,1,2,2,2,1,1,2,1,2,2,2,2,1,2,2,2,2,97,99,99,6,99,99,3,9,7,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,4,6,22,99,999,99,99,3,1,.8109,.32379237
18,204,56,6,1,1,2,2,1,1,2,2,1,1,2,1,1,1,2,2,1,2,97,2,1,2,2,2,2,1,2,3,99,99,99,3,10,10,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,4,5,20,99,999,99,99,3,2,.8349,.33337557
18,204,60,6,1,1,1,2,1,1,2,1,1,1,2,2,1,1,2,1,1,1,2,2,1,2,2,1,2,1,3,99,99,99,99,1,7,7,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,3,1,99,99,99,99,99,99,2,5,14,6,30,3,1,3,2,.8349,.33337557
18,204,66,5,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,1,3,99,99,99,99,3,2,2,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,1,5,14,10,0,4,2,98,2,.8184,.32678712
18,204,67,5,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,2,97,2,1,2,2,1,2,1,2,3,99,99,99,2,10,7,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,2,7,23,99,999,99,99,3,1,.8109,.32379237
18,204,74,4,1,1,1,2,1,1,2,2,2,1,1,1,1,1,1,1,1,2,2,2,1,1,2,2,1,3,99,99,99,99,99,1,7,8,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,4,8,6,3,100,3,1,3,2,1.1369,.45396417
18,204,50,7,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,1,2,1,2,1,1,2,1,2,1,2,3,99,99,99,3,8,8,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,4,6,10,3,100,4,2,4,1,.6414,.25611102
18,204,90,3,1,1,3,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,97,2,1,2,2,2,2,97,99,99,6,99,99,3,5,5,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,3,1,99,99,99,99,99,99,4,5,21,99,999,99,99,4,1,1.2409,.49549137
18,204,86,3,1,1,1,2,1,1,2,2,2,1,1,1,1,2,2,1,1,1,2,1,1,1,2,1,2,2,3,99,99,99,99,3,6,8,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,4,5,19,98,100,4,2,3,2,1.2521,.49996353
18,204,38,8,1,1,2,2,1,1,2,2,2,1,1,2,2,1,2,1,2,2,97,2,1,1,1,1,2,1,2,3,99,99,99,2,7,7,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,3,1,99,99,99,99,99,99,4,7,23,99,999,99,99,3,1,.6344,.25331592
18,200,49,7,1,1,1,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,1,1,2,2,1,2,1,3,99,99,99,99,2,8,8,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,2,5,20,99,999,99,99,4,2,.6472,.25842696
18,204,66,5,1,1,2,2,1,1,2,2,2,1,2,2,1,2,2,1,2,2,2,2,1,2,2,1,2,1,2,3,99,99,99,2,8,8,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,4,5,3,4,40,4,2,3,2,.8184,.32678712
18,203,56,6,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,1,3,99,99,99,99,3,6,8,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,4,4,19,6,0,3,2,3,1,.8274,.33038082
18,203,62,5,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,1,1,2,2,2,1,1,2,1,1,1,2,3,99,99,99,3,7,8,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,2,7,3,2,50,4,1,3,1,.8109,.32379237
18,206,78,4,1,1,1,2,1,1,2,2,1,1,1,2,1,1,2,1,1,2,2,2,1,2,2,2,2,1,2,3,99,99,99,2,5,6,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,4,7,6,3,50,3,1,3,1,1.1267,.44989131
18,206,76,4,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,1,1,2,1,1,1,2,2,1,1,2,3,99,99,99,2,7,7,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,4,7,19,5,100,3,1,4,2,1.1369,.45396417
18,206,998,5,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,3,99,99,99,99,3,5,5,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,3,1,99,99,99,99,99,99,4,7,23,99,999,99,99,3,1,.8109,.32379237
18,206,78,4,1,1,1,2,1,1,2,2,2,1,1,1,1,1,2,1,2,1,2,1,1,1,2,1,2,1,2,3,99,99,99,3,8,6,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,3,1,99,99,99,99,99,99,4,7,3,5,70,2,2,3,2,1.1369,.45396417
18,205,62,5,1,1,2,2,1,1,2,2,2,1,1,1,1,1,2,1,1,2,2,2,1,2,2,2,2,1,3,99,99,99,99,1,8,6,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,3,1,99,99,99,99,99,99,4,6,9,6,0,3,2,3,2,.8184,.32678712
18,205,59,6,1,1,1,2,1,2,2,1,1,2,2,2,1,1,2,1,2,2,2,2,1,2,2,2,2,1,3,99,99,99,99,2,8,6,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,3,1,99,99,99,99,99,99,4,5,5,9,0,4,2,4,1,.8274,.33038082
18,205,52,6,1,1,1,1,1,1,1,2,2,1,1,2,1,1,2,1,1,2,2,1,1,1,2,2,2,1,2,3,99,99,99,3,5,7,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,3,1,99,99,99,99,99,99,2,5,17,5,100,3,1,3,2,.8349,.33337557
18,202,998,8,1,1,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,2,97,2,2,2,2,2,2,97,99,99,6,99,99,3,7,5,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,1,7,23,99,999,99,99,4,1,.6344,.25331592
18,202,58,6,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,2,2,1,1,2,2,2,1,1,2,3,99,99,99,97,5,4,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,4,5,22,99,999,99,99,4,2,.8349,.33337557
18,202,67,5,1,1,1,2,1,1,2,2,2,2,1,2,1,2,2,1,1,2,2,2,1,2,1,2,2,1,3,99,99,99,99,3,7,8,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,4,6,10,6,40,3,1,4,1,.8109,.32379237
18,202,51,7,1,1,2,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,1,99,99,6,99,99,2,7,7,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,4,5,8,9,100,4,2,4,1,.6414,.25611102
18,202,68,5,1,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,3,4,5,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,3,1,99,99,99,99,99,99,4,5,17,5,998,98,98,98,2,.8184,.32678712
18,201,45,8,1,1,1,2,2,2,2,2,2,2,2,2,1,1,2,1,1,2,2,2,2,2,2,1,2,1,2,3,99,99,99,3,5,5,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,3,1,99,99,99,99,99,99,4,6,23,99,999,99,99,3,1,.6344,.25331592
18,201,60,6,1,1,2,1,2,1,2,2,2,2,1,1,1,2,2,1,2,2,2,2,1,2,2,2,2,1,3,99,99,99,99,3,8,6,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,3,1,99,99,99,99,99,99,4,5,9,6,25,3,2,3,2,.8349,.33337557
18,201,61,6,1,1,4,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,97,99,99,4,99,99,3,6,7,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,3,1,99,99,99,99,99,99,4,6,3,3,70,2,1,3,1,.8274,.33038082
18,201,53,6,1,1,1,1,2,2,2,1,2,1,1,2,2,1,2,1,1,2,2,2,1,1,2,2,2,1,3,99,99,99,99,2,3,5,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,3,1,99,99,99,99,99,99,4,6,23,99,999,99,99,4,1,.8274,.33038082
18,202,58,6,1,1,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,1,2,3,99,99,99,3,5,6,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,4,5,7,6,0,4,2,3,2,.8349,.33337557
18,200,85,3,1,1,1,2,1,1,2,2,1,1,1,2,1,1,2,1,1,2,2,2,1,1,2,2,2,1,2,3,99,99,99,3,5,7,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,4,5,8,4,100,4,1,3,1,4.037,1.6119741
18,204,76,4,1,1,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,2,3,99,99,99,3,8,9,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,4,7,16,3,100,3,1,3,1,3.6659,1.46379387
18,206,75,4,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,1,2,2,2,2,1,2,1,2,1,1,3,99,99,99,99,3,6,7,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,3,1,99,99,99,99,99,99,4,5,9,10,0,3,2,3,1,3.6659,1.46379387
18,201,998,8,1,1,1,2,2,2,2,1,2,1,2,2,1,1,1,1,2,2,97,2,1,2,2,2,2,1,3,99,99,99,99,2,8,4,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,3,1,99,99,99,99,99,99,4,5,20,99,999,99,99,4,2,2.0826,.83158218
18,202,82,3,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,1,1,1,1,2,2,1,3,99,99,99,99,3,0,8,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,2,5,8,9,0,2,2,3,1,4.037,1.6119741
7,264,62,5,1,1,1,1,1,1,2,1,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,1,3,99,99,99,99,2,7,5,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,2,5,7,5,100,3,1,3,2,.8881,.43490257
7,260,58,6,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,1,2,2,2,1,1,1,2,1,2,1,3,99,99,99,99,1,7,7,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,3,1,99,99,99,99,99,99,4,6,1,5,100,3,1,3,2,.8171,.40013387
7,263,44,8,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,97,2,1,2,2,1,2,1,99,99,1,99,99,1,5,5,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,3,1,99,99,99,99,99,99,4,4,20,99,999,99,99,3,2,.489,.2394633
7,260,56,6,1,1,2,1,1,1,2,2,2,1,2,2,1,1,2,1,2,2,2,2,1,1,2,2,2,1,2,3,99,99,99,2,9,7,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,3,1,99,99,99,99,99,99,4,5,3,9,50,2,2,3,2,.8171,.40013387
7,260,44,8,1,1,1,1,1,1,2,2,2,1,1,1,1,1,2,1,1,2,97,2,1,2,2,2,2,1,2,3,99,99,99,3,10,8,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,4,7,23,99,999,99,99,3,1,.5116,.25053052
7,268,72,4,1,1,1,2,1,1,2,1,1,1,1,2,1,1,2,1,2,2,2,2,1,2,2,1,2,1,2,3,99,99,99,1,7,5,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,2,6,3,5,100,98,2,3,2,1.1345,.55556465
7,268,998,8,1,1,4,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,3,99,99,99,99,3,7,4,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,4,3,23,99,999,99,99,3,1,.5116,.25053052
